@relation 'sv'
@attribute num_lines real
@attribute l0_c1_loci_compare real
@attribute l0_c1_realign_dir real
@attribute l0_c1_anchor_dir real
@attribute l0_C1_long_support real
@attribute l0_C1_long_support_bases real
@attribute l0_C1_short_support real
@attribute l0_C1_short_support_bases real
@attribute l0_C1_short_support_max_len real
@attribute l0_C1_avg_realign_mapq real
@attribute l0_c2_loci_com real
@attribute l0_c2_realign_dir real
@attribute l0_c2_anchor_dir real
@attribute l0_C2_long_support real
@attribute l0_C2_long_support_bases real
@attribute l0_C2_short_support real
@attribute l0_C2_short_support_bases real
@attribute l0_C2_short_support_max_len real
@attribute l0_C2_avg_realign_mapq real
@attribute l1_c1_loci_compare real
@attribute l1_c1_realign_dir real
@attribute l1_c1_anchor_dir real
@attribute l1_C1_long_support real
@attribute l1_C1_long_support_bases real
@attribute l1_C1_short_support real
@attribute l1_C1_short_support_bases real
@attribute l1_C1_short_support_max_len real
@attribute l1_C1_avg_realign_mapq real
@attribute l1_c2_loci_com real
@attribute l1_c2_realign_dir real
@attribute l1_c2_anchor_dir real
@attribute l1_C2_long_support real
@attribute l1_C2_long_support_bases real
@attribute l1_C2_short_support real
@attribute l1_C2_short_support_bases real
@attribute l1_C2_short_support_max_len real
@attribute l1_C2_avg_realign_mapq real
@attribute l2_c1_loci_compare real
@attribute l2_c1_realign_dir real
@attribute l2_c1_anchor_dir real
@attribute l2_C1_long_support real
@attribute l2_C1_long_support_bases real
@attribute l2_C1_short_support real
@attribute l2_C1_short_support_bases real
@attribute l2_C1_short_support_max_len real
@attribute l2_C1_avg_realign_mapq real
@attribute l2_c2_loci_com real
@attribute l2_c2_realign_dir real
@attribute l2_c2_anchor_dir real
@attribute l2_C2_long_support real
@attribute l2_C2_long_support_bases real
@attribute l2_C2_short_support real
@attribute l2_C2_short_support_bases real
@attribute l2_C2_short_support_max_len real
@attribute l2_C2_avg_realign_mapq real
@attribute svtype {INV,INS,DEL,FUS,TAN,TRAN,WOFS}
@data
2,1,1,1,9,368,8,82,19,42.666668,0,1,1,5,224,11,103,21,35.8,1,0,0,12,606,13,195,22,44.0,0,0,0,12,640,8,57,16,41.166668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,11,514,19,221,24,39.636364,0,1,0,13,619,10,113,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,9,416,7,84,21,44.0,0,0,1,11,548,10,119,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,10,461,9,79,22,44.0,0,1,0,18,922,9,94,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,0,1,10,528,8,75,24,44.0,0,1,0,13,730,11,106,22,44.0,1,1,0,11,567,6,96,20,44.0,0,0,1,15,771,10,105,20,37.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
3,1,1,0,13,634,10,123,24,44.0,0,0,1,12,630,13,150,21,36.0,1,0,1,8,497,5,78,24,44.0,0,1,0,0,0,7,87,15,44.0,1,1,0,17,901,12,142,17,39.235294,0,0,1,14,866,6,91,21,32.214287,TRAN
2,1,1,1,12,628,14,158,21,44.0,0,1,1,7,335,10,113,20,44.0,1,0,0,17,783,9,146,22,44.0,0,0,0,10,495,8,116,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
3,1,1,0,14,871,14,170,23,44.0,0,0,1,8,387,18,220,22,44.0,1,0,1,9,447,3,33,18,44.0,0,1,0,20,832,6,62,21,43.25,1,1,0,13,688,9,126,23,44.0,0,0,1,13,721,8,129,24,44.0,TRAN
2,0,0,1,13,685,8,109,24,44.0,1,1,0,3,118,13,117,21,44.0,0,1,0,13,704,9,122,22,44.0,1,0,1,4,186,5,56,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,14,681,9,103,19,44.0,0,1,1,10,594,11,170,22,40.2,1,0,0,6,293,13,162,21,44.0,0,0,0,15,816,15,180,21,43.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
3,1,1,0,9,463,10,96,24,38.0,0,0,1,12,593,9,112,20,35.0,1,0,1,5,321,6,99,24,19.0,0,1,0,16,860,9,101,20,44.0,1,1,0,11,516,15,190,21,36.454544,0,0,1,8,433,8,86,19,44.0,TRAN
2,1,0,1,11,617,16,185,20,44.0,0,1,0,14,742,10,139,21,44.0,1,1,0,11,566,9,103,22,37.363636,0,0,1,6,282,9,101,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,12,517,16,188,20,44.0,0,1,1,15,759,7,71,18,44.0,1,0,0,11,540,11,170,21,44.0,0,0,0,11,626,10,131,21,43.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,14,727,10,111,22,36.142857,0,0,1,11,675,13,181,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
3,1,1,0,7,358,11,112,21,44.0,0,0,1,14,703,5,58,24,44.0,1,0,1,13,608,7,110,24,44.0,0,1,0,14,724,15,137,19,41.785713,1,1,0,12,706,13,150,20,44.0,0,0,1,8,386,7,98,22,44.0,TRAN
2,1,1,0,16,823,9,85,20,44.0,0,0,1,9,449,12,149,21,42.0,1,0,1,13,624,11,122,17,44.0,0,1,0,12,698,11,175,24,33.333332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,0,1,0,2,48,14,154,22,22.0,0,0,1,11,306,10,95,16,22.545454,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INS
1,1,1,0,10,414,5,58,23,44.0,0,0,1,8,452,11,147,22,43.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,7,386,5,50,16,44.0,0,1,1,11,560,12,106,21,44.0,1,0,0,8,376,11,130,22,44.0,0,0,0,12,542,13,153,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,20,1148,17,181,21,44.0,0,1,0,13,661,12,128,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,15,779,8,104,21,44.0,0,1,1,9,483,9,113,23,44.0,1,0,0,12,726,8,63,12,39.666668,0,0,0,8,413,6,77,18,37.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,12,457,10,131,23,41.416668,0,0,1,0,0,12,166,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,0,0,1,3,205,5,43,16,27.333334,1,1,0,1,38,12,130,20,44.0,1,1,0,11,591,13,161,24,44.0,0,0,1,14,788,16,161,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TRAN
1,1,1,0,18,940,15,178,24,44.0,0,0,1,6,353,14,180,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,0,1,16,701,7,93,23,43.125,0,1,0,17,750,10,156,22,36.117645,1,1,0,13,709,10,142,24,44.0,0,0,1,8,386,8,135,24,37.875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,14,739,9,73,17,44.0,0,1,1,0,0,10,135,24,43.8,1,0,0,13,647,13,147,23,44.0,0,0,0,10,526,14,219,22,35.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,0,10,564,11,136,21,37.3,0,0,1,13,659,8,119,24,38.153847,1,0,1,10,461,10,120,22,40.8,0,1,0,4,267,5,66,20,27.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,0,1,0,7,354,13,114,22,44.0,1,0,1,20,982,12,147,22,38.9,0,0,1,12,631,14,151,20,44.0,1,1,0,13,632,10,119,20,36.615383,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,9,459,12,165,22,44.0,0,1,1,14,685,18,243,23,44.0,1,0,0,10,355,14,184,24,44.0,0,0,0,13,598,9,116,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,11,685,7,104,22,44.0,0,0,1,13,677,12,109,20,36.692307,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,6,263,8,58,16,44.0,0,1,0,15,758,10,132,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,13,474,10,140,23,44.0,0,1,0,21,755,12,164,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,15,791,11,153,21,44.0,0,0,1,16,828,8,72,19,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,9,481,6,71,19,44.0,0,1,0,16,859,7,78,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,14,811,7,71,17,44.0,0,1,0,12,641,8,77,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,14,820,12,114,20,18.285715,0,1,0,8,379,9,112,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,8,308,10,122,22,44.0,0,1,0,12,443,11,85,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,7,444,9,106,22,29.857143,0,1,0,9,458,4,45,14,43.11111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,13,709,15,218,24,44.0,0,0,1,12,676,10,97,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
3,0,1,0,18,1006,9,125,24,41.333332,1,0,1,14,699,9,91,21,44.0,0,0,1,8,375,12,128,24,44.0,1,1,0,10,537,13,180,24,44.0,1,1,0,12,694,13,146,18,44.0,0,0,1,10,482,12,162,21,44.0,TRAN
1,1,1,0,12,476,12,114,18,44.0,0,0,1,10,403,14,166,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,8,435,9,87,19,44.0,0,1,1,17,804,4,49,15,44.0,1,0,0,9,476,12,156,22,44.0,0,0,0,12,563,10,140,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,10,516,12,142,19,44.0,0,1,0,15,719,12,141,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,10,379,12,156,23,44.0,0,0,1,3,87,10,169,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,22,1027,8,134,24,32.31818,0,1,1,8,384,19,222,21,44.0,1,0,0,8,455,12,102,19,39.625,0,0,0,7,366,8,116,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,12,655,12,110,24,42.333332,0,1,0,15,842,12,154,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,7,278,13,156,23,44.0,0,0,1,10,348,13,151,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,14,738,3,48,19,44.0,0,1,0,0,0,9,113,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,16,579,13,134,24,44.0,0,0,1,13,411,16,204,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,0,1,1,16,919,16,230,23,29.875,1,1,1,0,0,6,104,19,17.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,9,459,6,105,23,44.0,0,0,1,13,643,5,59,16,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,9,400,8,79,22,44.0,0,1,0,12,651,17,200,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,21,1146,10,141,24,44.0,0,0,1,12,602,10,169,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,11,592,8,120,24,44.0,0,1,0,12,657,13,101,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,12,549,11,113,20,40.166668,0,1,0,10,363,9,83,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,16,797,9,130,22,44.0,0,1,1,17,1068,4,43,20,44.0,1,0,0,17,782,6,78,22,44.0,0,0,0,11,505,16,215,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,9,491,8,106,24,39.444443,0,1,1,14,683,6,106,24,44.0,1,0,0,13,660,8,108,22,37.076923,0,0,0,15,802,17,253,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,12,531,11,104,21,40.833332,0,0,1,12,736,8,60,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,14,633,15,141,20,40.857143,0,1,1,9,425,9,97,18,44.0,1,0,0,7,362,10,148,24,40.285713,0,0,0,7,353,7,83,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,17,863,12,161,24,44.0,0,1,1,15,780,9,123,24,44.0,1,0,0,13,618,7,100,21,39.153847,0,0,0,13,736,4,45,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,14,793,7,88,19,44.0,0,1,0,15,819,10,107,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,0,9,389,9,108,23,40.444443,0,0,1,14,738,9,108,19,36.57143,1,0,1,14,614,13,127,22,44.0,0,1,0,12,587,6,91,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,0,1,9,459,9,108,24,35.88889,0,1,0,14,691,12,142,22,44.0,1,1,0,13,675,8,136,24,36.153847,0,0,1,9,470,11,132,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
3,1,1,0,11,451,14,152,21,43.636364,0,0,1,12,598,8,69,20,44.0,1,0,1,7,397,10,109,21,44.0,0,1,0,10,541,13,132,17,44.0,1,1,0,12,636,11,104,19,44.0,0,0,1,14,725,8,80,18,44.0,TRAN
3,1,1,0,10,499,5,40,15,43.1,0,0,1,14,761,20,218,24,36.642857,1,0,1,6,315,17,227,24,44.0,0,1,0,5,164,7,114,24,44.0,1,1,0,18,831,11,163,22,35.333332,0,0,1,14,672,16,195,24,44.0,TRAN
1,1,1,0,5,333,9,119,23,44.0,0,0,1,14,621,7,60,17,43.142857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,5,330,9,131,21,37.0,0,0,1,10,459,7,47,13,27.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,6,386,7,94,20,39.166668,0,1,1,13,681,9,121,22,40.0,1,0,0,11,598,14,140,19,44.0,0,0,0,12,600,15,137,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,0,8,427,10,113,22,26.0,0,0,1,13,656,8,101,23,44.0,0,1,0,10,497,9,120,24,44.0,1,0,1,0,0,12,159,20,43.666668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,0,23,1138,8,91,24,44.0,0,0,0,0,0,10,146,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,0,1,0,12,535,15,191,23,44.0,1,0,1,9,483,6,90,22,36.0,0,0,1,15,788,5,44,18,42.066666,1,1,0,9,494,9,76,21,42.77778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,0,1,1,24,1205,12,151,22,43.625,1,1,1,0,0,4,81,21,42.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,11,556,10,112,20,44.0,0,0,1,9,582,8,144,24,40.333332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,12,644,9,84,21,44.0,0,1,1,14,867,8,93,22,44.0,1,0,0,13,715,7,89,22,44.0,0,0,0,14,664,8,95,22,41.357143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,6,247,16,164,20,44.0,0,0,1,18,910,13,208,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,10,549,7,108,23,44.0,0,1,0,7,320,12,146,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,5,284,11,118,21,33.0,0,1,1,10,482,11,140,22,39.0,1,0,0,9,539,15,154,23,28.11111,0,0,0,10,513,6,70,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,0,11,540,14,161,20,44.0,0,0,1,6,397,11,132,22,11.0,1,0,1,13,709,9,75,17,44.0,0,1,0,8,497,8,107,22,18.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
3,1,1,0,8,454,7,81,23,44.0,0,0,1,15,672,13,158,20,42.533333,1,0,1,15,743,10,111,20,43.133335,0,1,0,11,547,11,119,23,42.454544,1,1,0,14,757,9,126,24,39.285713,0,0,1,15,731,9,101,21,44.0,TRAN
1,1,1,0,13,572,8,84,22,44.0,0,0,1,12,547,6,67,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,10,542,6,65,23,39.8,0,1,1,10,537,10,107,20,44.0,1,0,0,8,352,8,82,19,44.0,0,0,0,17,903,14,122,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,13,508,14,176,24,43.384617,0,1,0,10,392,5,66,18,42.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,9,453,7,100,24,44.0,0,0,1,9,392,9,106,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,0,1,12,663,10,87,22,43.666668,0,1,0,12,586,12,169,19,44.0,1,1,0,17,945,12,128,21,41.17647,0,0,1,14,716,10,142,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,1,13,639,12,129,22,44.0,0,1,0,4,247,8,48,13,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
3,1,1,0,9,458,11,169,24,44.0,0,0,1,12,527,8,112,23,33.25,1,0,1,16,771,15,216,24,44.0,0,1,0,11,596,13,126,21,43.272728,1,1,0,2,143,12,160,23,25.5,0,0,1,5,209,11,116,24,42.0,TRAN
