@relation 'sv'
@attribute num_lines real
@attribute l0_c1_loci_compare real
@attribute l0_c1_realign_dir real
@attribute l0_c1_anchor_dir real
@attribute l0_C1_long_support real
@attribute l0_C1_long_support_bases real
@attribute l0_C1_short_support real
@attribute l0_C1_short_support_bases real
@attribute l0_C1_short_support_max_len real
@attribute l0_C1_avg_realign_mapq real
@attribute l0_c2_loci_com real
@attribute l0_c2_realign_dir real
@attribute l0_c2_anchor_dir real
@attribute l0_C2_long_support real
@attribute l0_C2_long_support_bases real
@attribute l0_C2_short_support real
@attribute l0_C2_short_support_bases real
@attribute l0_C2_short_support_max_len real
@attribute l0_C2_avg_realign_mapq real
@attribute l1_c1_loci_compare real
@attribute l1_c1_realign_dir real
@attribute l1_c1_anchor_dir real
@attribute l1_C1_long_support real
@attribute l1_C1_long_support_bases real
@attribute l1_C1_short_support real
@attribute l1_C1_short_support_bases real
@attribute l1_C1_short_support_max_len real
@attribute l1_C1_avg_realign_mapq real
@attribute l1_c2_loci_com real
@attribute l1_c2_realign_dir real
@attribute l1_c2_anchor_dir real
@attribute l1_C2_long_support real
@attribute l1_C2_long_support_bases real
@attribute l1_C2_short_support real
@attribute l1_C2_short_support_bases real
@attribute l1_C2_short_support_max_len real
@attribute l1_C2_avg_realign_mapq real
@attribute l2_c1_loci_compare real
@attribute l2_c1_realign_dir real
@attribute l2_c1_anchor_dir real
@attribute l2_C1_long_support real
@attribute l2_C1_long_support_bases real
@attribute l2_C1_short_support real
@attribute l2_C1_short_support_bases real
@attribute l2_C1_short_support_max_len real
@attribute l2_C1_avg_realign_mapq real
@attribute l2_c2_loci_com real
@attribute l2_c2_realign_dir real
@attribute l2_c2_anchor_dir real
@attribute l2_C2_long_support real
@attribute l2_C2_long_support_bases real
@attribute l2_C2_short_support real
@attribute l2_C2_short_support_bases real
@attribute l2_C2_short_support_max_len real
@attribute l2_C2_avg_realign_mapq real
@attribute svtype {INV,INS,DEL,FUS,TAN,TRAN,WOFS}
@data
2,1,1,0,6,240,11,84,24,43.666668,0,0,1,12,610,12,139,22,44.0,1,0,1,13,716,4,56,23,44.0,0,1,0,15,721,11,125,23,43.866665,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,7,306,11,140,24,35.142857,0,1,1,11,576,5,48,21,42.272728,1,0,0,10,490,10,97,19,42.7,0,0,0,12,546,5,68,21,39.333332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,14,643,9,107,20,44.0,0,1,0,11,494,9,90,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,0,14,737,13,113,19,44.0,0,0,1,14,717,18,162,21,44.0,0,1,0,9,486,5,78,22,43.77778,1,0,1,0,0,6,76,21,43.333332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,1,0,15,729,13,147,21,44.0,0,0,1,9,422,8,130,24,23.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,6,288,9,89,17,40.5,0,0,1,10,463,7,93,20,43.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,12,681,12,184,22,32.083332,0,1,0,20,969,10,114,24,40.95,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,5,292,6,82,23,44.0,0,1,1,15,688,16,186,23,44.0,1,0,0,8,495,5,84,23,44.0,0,0,0,12,589,18,253,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,10,531,7,88,23,40.5,0,0,1,5,283,5,41,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,13,595,11,140,24,44.0,0,0,1,16,754,3,31,17,43.8125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,0,1,10,515,8,103,22,44.0,0,1,0,8,406,8,100,18,44.0,1,1,0,14,672,14,183,24,44.0,0,0,1,14,671,6,68,19,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,1,6,300,7,59,20,31.833334,0,1,0,15,685,8,105,21,32.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,9,431,11,128,20,44.0,0,1,1,10,430,9,128,24,43.8,1,0,0,9,489,2,29,21,44.0,0,0,0,12,600,10,138,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,10,435,9,97,24,42.9,0,1,1,8,384,10,127,24,44.0,1,0,0,10,471,2,28,16,37.8,0,0,0,11,487,5,68,23,43.272728,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,0,1,0,12,536,11,125,23,35.5,1,0,1,11,641,11,157,23,44.0,0,0,1,14,705,8,90,17,35.5,1,1,0,13,591,9,108,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,1,10,371,17,231,22,44.0,0,1,0,8,298,9,95,25,43.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,15,724,8,96,20,31.2,0,1,1,18,946,7,85,19,32.11111,1,0,0,11,628,10,149,24,36.727272,0,0,0,15,696,13,123,19,38.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,7,242,10,98,23,35.57143,0,1,0,16,563,14,133,20,43.125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,0,1,9,325,4,50,16,40.555557,0,1,0,13,638,5,55,19,44.0,1,1,0,6,269,5,78,21,44.0,0,0,1,9,416,13,198,25,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,0,16,846,13,173,22,24.0625,0,0,0,0,0,10,101,20,16.1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,0,21,1132,12,160,23,43.904762,0,0,0,0,0,10,127,23,43.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,8,378,9,94,21,44.0,0,1,0,7,378,7,74,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,0,0,19,975,12,173,24,44.0,0,0,0,0,0,6,48,18,44.0,0,1,1,23,1143,14,159,23,44.0,1,1,1,0,0,13,175,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,13,539,11,126,24,43.846153,0,0,1,4,125,7,86,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,7,358,7,76,17,40.285713,0,0,1,15,739,16,178,21,38.066666,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,8,384,5,64,23,44.0,0,1,0,9,430,10,110,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,6,311,8,117,22,44.0,0,0,1,11,571,13,205,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,7,234,4,51,21,43.714287,0,0,1,8,289,16,206,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,12,564,4,43,20,44.0,0,0,1,12,591,8,73,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
3,0,1,0,11,594,13,224,24,44.0,1,0,1,5,272,8,116,23,44.0,0,0,1,3,136,5,58,23,44.0,1,1,0,7,398,6,90,24,36.857143,1,1,0,8,381,6,72,21,41.75,0,0,1,7,439,11,136,24,32.142857,TRAN
2,1,1,1,10,519,8,118,22,44.0,0,1,1,15,811,7,76,21,44.0,1,0,0,6,323,10,105,24,42.666668,0,0,0,9,455,12,101,21,43.444443,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,5,290,9,109,17,41.2,0,0,1,10,479,10,77,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,0,9,398,14,216,24,44.0,0,0,1,7,425,9,113,25,12.428572,1,0,1,8,366,5,48,24,43.5,0,1,0,16,858,8,117,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,0,1,0,11,539,5,76,17,43.18182,1,0,1,0,0,5,67,21,40.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,10,501,9,143,24,44.0,0,1,1,11,530,13,198,28,32.636364,1,0,0,7,231,7,79,21,43.714287,0,0,0,14,688,14,197,21,39.92857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,0,1,14,692,11,137,24,42.214287,0,1,0,6,291,7,92,22,44.0,1,1,0,14,725,7,108,24,38.07143,0,0,1,8,460,8,95,23,39.875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,1,0,8,257,11,173,23,44.0,0,0,1,6,215,10,149,27,43.666668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TRAN
2,1,1,1,8,378,11,129,22,44.0,0,1,1,11,618,7,72,20,44.0,1,0,0,9,567,13,144,22,44.0,0,0,0,12,573,8,64,16,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,7,327,10,108,21,40.42857,0,1,1,11,547,7,68,17,28.272728,1,0,0,13,712,9,97,22,19.692308,0,0,0,10,521,14,186,23,38.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,16,799,15,218,24,43.875,0,0,1,12,625,5,35,17,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,23,1134,6,60,20,44.0,0,1,1,17,893,13,152,22,44.0,1,0,0,13,606,14,193,24,44.0,0,0,0,4,200,8,113,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,10,504,9,99,19,44.0,0,1,1,6,341,11,136,22,44.0,1,0,0,10,515,8,101,24,43.6,0,0,0,19,832,11,157,23,27.947369,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,10,481,14,184,21,44.0,0,1,0,8,424,12,117,24,35.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,5,231,12,165,23,43.6,0,1,0,10,478,14,162,22,43.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,11,615,6,71,19,30.272728,0,1,0,12,628,7,104,20,43.333332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,18,900,11,134,26,44.0,0,1,0,7,425,6,54,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,13,571,12,149,24,39.307693,0,1,0,7,300,12,110,23,38.42857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,10,454,13,163,21,43.8,0,0,1,9,481,12,154,21,36.666668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,6,312,6,47,15,44.0,0,1,0,6,351,9,114,24,35.666668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,16,777,12,155,23,44.0,0,1,1,7,399,8,102,18,44.0,1,0,0,8,402,10,103,23,35.125,0,0,0,11,561,11,118,17,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
3,0,1,0,13,665,3,33,20,41.923077,1,0,1,14,776,15,245,24,37.142857,0,0,1,16,815,6,67,20,44.0,1,1,0,9,476,13,187,24,44.0,1,1,0,16,811,7,77,21,44.0,0,0,1,8,415,14,167,22,42.0,TRAN
1,1,1,0,6,267,12,148,22,44.0,0,0,1,10,519,9,123,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,7,357,5,82,22,36.285713,0,0,1,14,877,7,69,20,33.285713,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,12,341,11,123,23,22.5,0,0,1,7,202,8,68,24,22.571428,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INS
2,1,1,1,10,560,8,79,16,43.7,0,1,1,18,890,7,73,19,44.0,1,0,0,22,1084,13,134,19,44.0,0,0,0,7,307,7,100,23,36.42857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,9,478,9,112,23,41.444443,0,1,0,7,311,11,105,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,11,607,10,150,23,44.0,0,1,0,15,780,8,101,21,43.866665,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,9,441,8,84,24,43.333332,0,1,0,4,246,7,95,18,25.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,13,629,8,99,20,44.0,0,1,1,13,680,8,71,21,42.923077,1,0,0,13,603,8,111,21,41.76923,0,0,0,7,423,1,14,14,39.714287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,9,347,11,78,20,44.0,0,0,1,15,534,9,95,24,43.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,8,440,12,140,22,43.75,0,1,0,6,288,8,115,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,9,357,9,109,24,44.0,0,0,1,11,514,5,75,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,13,550,13,162,22,44.0,0,1,0,4,231,16,239,27,12.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,0,1,0,8,450,5,41,16,44.0,1,0,1,0,0,6,53,13,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,12,571,7,105,24,44.0,0,1,1,8,401,8,101,19,43.75,1,0,0,12,639,16,201,24,44.0,0,0,0,18,941,12,137,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,3,211,5,93,24,29.666666,0,1,1,11,589,11,129,20,44.0,1,0,0,8,449,9,119,23,35.125,0,0,0,12,648,11,138,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,9,410,11,173,24,43.77778,0,0,1,13,565,2,6,5,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,1,0,2,44,14,111,20,22.0,0,0,1,0,0,10,109,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INS
2,1,1,0,2,144,5,81,23,11.0,0,0,1,11,559,4,73,22,44.0,1,0,0,1,25,1,2,2,42.0,0,0,0,0,0,5,81,23,43.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,14,604,11,151,20,44.0,0,1,1,8,457,7,51,18,38.625,1,0,0,12,607,3,41,24,44.0,0,0,0,10,561,8,94,20,39.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,1,29,8,102,23,36.0,0,1,0,1,25,8,90,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,14,668,10,130,18,32.357143,0,1,0,8,445,12,148,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
4,1,1,0,10,488,8,94,23,32.5,0,0,1,6,306,2,15,12,38.1666681,1,0,15,826,8,100,17,43.333332,0,0,1,8,344,4,39,24,44.00,1,0,1,31,0,0,0,44.0,1,0,1,0,0,4,67,23,42.5,?,?,TRAN
4,1,1,0,10,488,8,94,23,32.5,0,0,1,6,306,2,15,12,38.1666681,1,0,15,826,8,100,17,43.333332,0,0,1,8,344,4,39,24,44.00,1,0,8,344,4,56,27,44.0,1,0,1,0,0,4,67,23,42.5,?,?,TRAN
4,1,1,0,10,488,8,94,23,32.5,0,0,1,6,306,2,15,12,38.1666680,1,0,1,31,0,0,0,44.0,1,0,1,0,0,4,67,23,42.50,1,0,8,344,4,56,27,44.0,1,0,1,0,0,4,67,23,42.5,?,?,TRAN
4,1,1,0,15,826,8,100,17,43.333332,0,0,1,8,344,4,39,24,44.00,1,0,1,31,0,0,0,44.0,1,0,1,0,0,4,67,23,42.50,1,0,8,344,4,56,27,44.0,1,0,1,0,0,4,67,23,42.5,?,?,TRAN
1,1,0,1,11,701,8,64,19,35.909092,0,1,0,5,299,7,130,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
3,0,1,0,6,285,13,167,22,44.0,1,0,1,15,744,4,78,23,44.0,0,0,1,18,925,8,116,27,43.88889,1,1,0,11,516,6,102,22,42.272728,1,1,0,11,509,12,167,23,44.0,0,0,1,12,666,8,113,22,28.916666,TRAN
3,0,1,0,14,601,9,96,21,44.0,1,0,1,13,627,10,129,28,44.0,0,0,1,12,636,7,42,16,44.0,1,1,0,3,206,12,129,20,12.0,1,1,0,10,589,12,181,24,44.0,0,0,1,10,524,9,129,21,40.5,TRAN
2,0,0,1,11,538,5,36,13,44.0,1,1,0,5,259,8,102,24,33.4,0,1,0,8,433,6,63,24,42.25,1,0,1,9,394,13,171,24,41.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,1,0,8,237,9,90,23,44.0,0,0,1,3,83,4,58,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,11,425,10,104,18,43.81818,0,1,0,8,284,9,90,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,10,617,9,124,24,22.4,0,0,1,12,606,3,52,19,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,0,1,1,7,433,6,74,22,44.0,1,1,1,0,0,11,165,24,43.272728,0,0,0,9,484,3,41,22,40.333332,1,0,0,0,0,5,81,24,34.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,16,719,14,162,24,44.0,0,1,1,7,306,11,101,21,44.0,1,0,0,10,503,13,150,21,44.0,0,0,0,10,536,6,66,23,34.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,0,13,671,9,97,21,37.923077,0,0,1,12,605,12,157,24,40.666668,1,0,1,9,464,4,67,24,43.0,0,1,0,14,647,13,128,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,0,1,8,404,5,54,19,42.375,0,1,0,9,510,6,93,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,7,365,11,140,24,44.0,0,1,0,14,738,14,181,23,43.285713,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,13,674,8,105,23,44.0,0,0,1,15,648,15,244,29,43.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
